# ell observed_D_uK2 conditional_model_D_coadded_uK2 error_minus_uK2 error_plus_uK2 residual_over_quoted_error
515 9.59843776000000e+00 7.11080474286705e+00 1.50033670000000e+00 1.50033670000000e+00 1.65804983450245e+00
516 4.02978612000000e+00 7.06417547659911e+00 1.50146069000000e+00 1.50146069000000e+00 -2.02095824206967e+00
517 5.22015522000000e+00 7.02208097740415e+00 1.50286807000000e+00 1.50286807000000e+00 -1.19899131093000e+00
518 7.82794525000000e+00 6.98458471056945e+00 1.50456083000000e+00 1.50456083000000e+00 5.60536019956436e-01
519 6.60141507000000e+00 6.95172789958140e+00 1.50654073000000e+00 1.50654073000000e+00 -2.32527951356084e-01
520 7.12287371000000e+00 6.92355921528446e+00 1.50880997000000e+00 1.50880997000000e+00 1.32100462403185e-01
521 8.55149088000000e+00 6.90013477789041e+00 1.51137021000000e+00 1.51137021000000e+00 1.09262184154707e+00
522 9.51629879000000e+00 6.88149589362947e+00 1.51422313000000e+00 1.51422313000000e+00 1.74003609122688e+00
523 6.56304600000000e+00 6.86768390034290e+00 1.51737073000000e+00 1.51737073000000e+00 -2.00766954521983e-01
524 6.19853349000000e+00 6.85872532591687e+00 1.52081325000000e+00 1.52081325000000e+00 -4.34104473982505e-01
525 6.47995519000000e+00 6.85465415566773e+00 1.52455075000000e+00 1.52455075000000e+00 -2.45776643163721e-01
526 5.55844343000000e+00 6.85549699077884e+00 1.52858326000000e+00 1.52858326000000e+00 -8.48533144853907e-01
527 5.40002032000000e+00 6.86128789388815e+00 1.53291097000000e+00 1.53291097000000e+00 -9.53263172151579e-01
528 5.13177524000000e+00 6.87206096931580e+00 1.53753411000000e+00 1.53753411000000e+00 -1.13186804637187e+00
529 8.85107257000000e+00 6.88783552148691e+00 1.54245292000000e+00 1.54245292000000e+00 1.27280192676033e+00
530 7.78063387000000e+00 6.90863090051817e+00 1.54766773000000e+00 1.54766773000000e+00 5.63430349149831e-01
531 7.02918527000000e+00 6.93448134778454e+00 1.55317898000000e+00 1.55317898000000e+00 6.09742492236515e-02
532 5.64347356000000e+00 6.96539146718327e+00 1.55898705000000e+00 1.55898705000000e+00 -8.47933860119794e-01
533 7.62642148000000e+00 7.00138075784132e+00 1.56509247000000e+00 1.56509247000000e+00 3.99363446019700e-01
534 6.62543423000000e+00 7.04246877251722e+00 1.57149571000000e+00 1.57149571000000e+00 -2.65374279970020e-01
535 7.03923842000000e+00 7.08868254134607e+00 1.57819752000000e+00 1.57819752000000e+00 -3.13294886853409e-02
536 6.30363435000000e+00 7.14002688663900e+00 1.58519869000000e+00 1.58519869000000e+00 -5.27626310768019e-01
537 5.47564917000000e+00 7.19650669019054e+00 1.59249979000000e+00 1.59249979000000e+00 -1.08060141106238e+00
538 7.48729667000000e+00 7.25813431698463e+00 1.60010136000000e+00 1.60010136000000e+00 1.43217397812454e-01
539 7.33177619000000e+00 7.32489992995717e+00 1.60800442000000e+00 1.60800442000000e+00 4.27626936674315e-03
540 6.76019389000000e+00 7.39680860082375e+00 1.61620936000000e+00 1.61620936000000e+00 -3.93893716110984e-01
541 9.12248242000000e+00 7.47387289016839e+00 1.62471515000000e+00 1.62471515000000e+00 1.01470681173350e+00
542 1.02188035000000e+01 7.55608316214703e+00 1.63352047000000e+00 1.63352047000000e+00 1.63005018103812e+00
543 6.54512683000000e+00 7.64343727347077e+00 1.64262382000000e+00 1.64262382000000e+00 -6.68631752503608e-01
544 5.63458419000000e+00 7.73593315343152e+00 1.65202398000000e+00 1.65202398000000e+00 -1.27198454070353e+00
545 1.06531091000000e+01 7.83353911853867e+00 1.66171963000000e+00 1.66171963000000e+00 1.69677840386427e+00
546 9.91225605000000e+00 7.93626067037076e+00 1.67170947000000e+00 1.67170947000000e+00 1.18202080869306e+00
547 8.95751243000000e+00 8.04406627943202e+00 1.68199237000000e+00 1.68199237000000e+00 5.43073896683600e-01
548 7.13107052000000e+00 8.15687996507318e+00 1.69256709000000e+00 1.69256709000000e+00 -6.06067228373900e-01
549 9.67450495000000e+00 8.27484848153382e+00 1.70343253000000e+00 1.70343253000000e+00 8.21668274977803e-01
550 7.63993685000000e+00 8.39774757654877e+00 1.71458748000000e+00 1.71458748000000e+00 -4.41978455685896e-01
551 7.49327068000000e+00 8.52572416549413e+00 1.72603082000000e+00 1.72603082000000e+00 -5.98166309390770e-01
552 9.28272943000000e+00 8.65862835323846e+00 1.73776174000000e+00 1.73776174000000e+00 3.59140762738588e-01
553 1.13903295000000e+01 8.79645876177022e+00 1.74977890000000e+00 1.74977890000000e+00 1.48239914095991e+00
554 7.00927962000000e+00 8.93921410220802e+00 1.76208110000000e+00 1.76208110000000e+00 -1.09525860200647e+00
555 5.63989072000000e+00 9.08681895839148e+00 1.77466737000000e+00 1.77466737000000e+00 -1.94229538259414e+00
556 9.77000005000000e+00 9.23927222406075e+00 1.78753671000000e+00 1.78753671000000e+00 2.96904574306197e-01
557 7.17942218000000e+00 9.39649866848150e+00 1.80068774000000e+00 1.80068774000000e+00 -1.23123873130912e+00
558 1.17812162000000e+01 9.55849737354151e+00 1.81411760000000e+00 1.81411760000000e+00 1.22523414494104e+00
559 1.16070285000000e+01 9.72519329928976e+00 1.82782298000000e+00 1.82782298000000e+00 1.02955002825834e+00
560 8.15119686000000e+00 9.89658572093612e+00 1.84180072000000e+00 1.84180072000000e+00 -9.47653479544800e-01
561 9.78472076000000e+00 1.00725255764216e+01 1.85604751000000e+00 1.85604751000000e+00 -1.55063280907908e-01
562 1.12484594000000e+01 1.02530865569497e+01 1.87056015000000e+00 1.87056015000000e+00 5.32125547018815e-01
563 8.06454139000000e+00 1.04381198008432e+01 1.88533542000000e+00 1.88533542000000e+00 -1.25896876792524e+00
564 1.00490846000000e+01 1.06276249839589e+01 1.90037007000000e+00 1.90037007000000e+00 -3.04435642873943e-01
565 9.04704190000000e+00 1.08215276670654e+01 1.91566077000000e+00 1.91566077000000e+00 -9.26304800335490e-01
566 1.56568425000000e+01 1.10198277325268e+01 1.93120428000000e+00 1.93120428000000e+00 2.40110008842419e+00
567 1.21068939000000e+01 1.12223025136940e+01 1.94699734000000e+00 1.94699734000000e+00 4.54336206903095e-01
568 1.11484558000000e+01 1.14290263208920e+01 1.96303694000000e+00 1.96303694000000e+00 -1.42926765755121e-01
569 9.53928590000000e+00 1.16399251349084e+01 1.97931946000000e+00 1.97931946000000e+00 -1.06129368066154e+00
570 1.02242742000000e+01 1.18548508255991e+01 1.99584142000000e+00 1.99584142000000e+00 -8.16987065835667e-01
571 1.26926094000000e+01 1.20738038061987e+01 2.01259969000000e+00 2.01259969000000e+00 3.07465809955128e-01
572 1.02095617000000e+01 1.22966361623924e+01 2.02959089000000e+00 2.02959089000000e+00 -1.02832273867391e+00
573 1.07803482000000e+01 1.25233485243730e+01 2.04681174000000e+00 2.04681174000000e+00 -8.51568461480972e-01
574 1.64978717000000e+01 1.27538674136997e+01 2.06425851000000e+00 2.06425851000000e+00 1.81372840085822e+00
575 1.44568821000000e+01 1.29880452437381e+01 2.08192624000000e+00 2.08192624000000e+00 7.05518201385433e-01
576 1.16444037000000e+01 1.32258829735999e+01 2.09980957000000e+00 2.09980957000000e+00 -7.53153665072559e-01
577 1.37495615000000e+01 1.34672332370159e+01 2.11790322000000e+00 2.11790322000000e+00 1.33305554436089e-01
578 1.11427258000000e+01 1.37120229961258e+01 2.13620181000000e+00 2.13620181000000e+00 -1.20274085720663e+00
579 1.62070043000000e+01 1.39602535417281e+01 2.15470001000000e+00 2.15470001000000e+00 1.04272091142370e+00
580 1.42035054000000e+01 1.42117036218130e+01 2.17339241000000e+00 2.17339241000000e+00 -3.77208541601932e-03
581 1.87789803000000e+01 1.44663747489631e+01 2.19227373000000e+00 2.19227373000000e+00 1.96718388402936e+00
582 1.71717984000000e+01 1.47241201108990e+01 2.21133842000000e+00 2.21133842000000e+00 1.10687639077018e+00
583 1.45078878000000e+01 1.49848672240503e+01 2.23058112000000e+00 2.23058112000000e+00 -2.13836394369883e-01
584 1.66476339000000e+01 1.52486179334658e+01 2.24999672000000e+00 2.24999672000000e+00 6.21785780440684e-01
585 1.75892418000000e+01 1.55150773231588e+01 2.26957946000000e+00 2.26957946000000e+00 9.13898153114781e-01
586 1.36503133000000e+01 1.57843216768195e+01 2.28932374000000e+00 2.28932374000000e+00 -9.32156662482113e-01
587 1.39743060000000e+01 1.60562047344404e+01 2.30922419000000e+00 2.30922419000000e+00 -9.01557650164911e-01
588 1.40549601000000e+01 1.63305803455770e+01 2.32927538000000e+00 2.32927538000000e+00 -9.76964881489027e-01
589 1.63795392000000e+01 1.66073766868053e+01 2.34947186000000e+00 2.34947186000000e+00 -9.69739160039670e-02
590 1.63066183000000e+01 1.68865220432952e+01 2.36980806000000e+00 2.36980806000000e+00 -2.44704941756013e-01
591 1.22686911000000e+01 1.71678705904342e+01 2.39027835000000e+00 2.39027835000000e+00 -2.04962718690657e+00
592 1.27523510000000e+01 1.74513508289215e+01 2.41087613000000e+00 2.41087613000000e+00 -1.94908389130782e+00
593 1.58467213000000e+01 1.77368171483353e+01 2.43159486000000e+00 2.43159486000000e+00 -7.77307058600758e-01
594 2.24212336000000e+01 1.80241982621668e+01 2.45242769000000e+00 2.45242769000000e+00 1.79293169611587e+00
595 1.69615018000000e+01 1.83133487712571e+01 2.47336794000000e+00 2.47336794000000e+00 -5.46561208866132e-01
596 1.67673129000000e+01 1.86041975986823e+01 2.49440886000000e+00 2.49440886000000e+00 -7.36400807477208e-01
597 1.60395735000000e+01 1.88965995531098e+01 2.51554371000000e+00 2.51554371000000e+00 -1.13574892050267e+00
598 1.76644126000000e+01 1.91904095456964e+01 2.53676589000000e+00 2.53676589000000e+00 -6.01552138379009e-01
599 1.78884892000000e+01 1.94856310247933e+01 2.55806855000000e+00 2.55806855000000e+00 -6.24354583771126e-01
600 1.88746027000000e+01 1.97820448855018e+01 2.57944528000000e+00 2.57944528000000e+00 -3.51797416497935e-01
601 2.23675266000000e+01 2.00795805657027e+01 2.60088909000000e+00 2.60088909000000e+00 8.79678431154196e-01
602 1.99924373000000e+01 2.03780934146556e+01 2.62239295000000e+00 2.62239295000000e+00 -1.47062672150487e-01
603 1.80027577000000e+01 2.06775131040643e+01 2.64395038000000e+00 2.64395038000000e+00 -1.01165113547416e+00
604 2.01689750000000e+01 2.09776951832516e+01 2.66555468000000e+00 2.66555468000000e+00 -3.03396583577704e-01
605 2.23261033000000e+01 2.12784952956367e+01 2.68719909000000e+00 2.68719909000000e+00 3.89851279818386e-01
606 2.26543591000000e+01 2.15798433952141e+01 2.70887684000000e+00 2.70887684000000e+00 3.96664657809212e-01
607 2.60977269000000e+01 2.18816695272374e+01 2.73058121000000e+00 2.73058121000000e+00 1.54401464322776e+00
608 2.21296974000000e+01 2.21837553908973e+01 2.75230548000000e+00 2.75230548000000e+00 -1.96409850905258e-02
609 2.10944349000000e+01 2.24860312092900e+01 2.77404257000000e+00 2.77404257000000e+00 -5.01649226417596e-01
610 2.44893563000000e+01 2.27883530741287e+01 2.79578539000000e+00 2.79578539000000e+00 6.08416952157886e-01
611 1.78542813000000e+01 2.30905029441144e+01 2.81752676000000e+00 2.81752676000000e+00 -1.85844610899610e+00
612 2.24905341000000e+01 2.33924855146955e+01 2.83925973000000e+00 2.83925973000000e+00 -3.17671330017935e-01
613 2.53402635000000e+01 2.36941571268745e+01 2.86097716000000e+00 2.86097716000000e+00 5.75365087194710e-01
614 2.54096265000000e+01 2.39953742011839e+01 2.88267200000000e+00 2.88267200000000e+00 4.90604653882279e-01
615 2.42694614000000e+01 2.42959932357871e+01 2.90433719000000e+00 2.90433719000000e+00 -9.13524637514138e-03
616 2.62285615000000e+01 2.45959450224080e+01 2.92596597000000e+00 2.92596597000000e+00 5.57975210351479e-01
617 2.41064377000000e+01 2.48951604264949e+01 2.94755103000000e+00 2.94755103000000e+00 -2.67585774925447e-01
618 2.88170183000000e+01 2.51935703852228e+01 2.96908512000000e+00 2.96908512000000e+00 1.22039206298580e+00
619 2.21690224000000e+01 2.54908832517146e+01 2.99056139000000e+00 2.99056139000000e+00 -1.11078169564497e+00
620 2.74242066000000e+01 2.57871785360178e+01 3.01197288000000e+00 3.01197288000000e+00 5.43506907001830e-01
621 3.09607179000000e+01 2.60823131598517e+01 3.03331263000000e+00 3.03331263000000e+00 1.60827627587742e+00
622 1.60887913000000e+01 2.63759956723156e+01 3.05457357000000e+00 3.05457357000000e+00 -3.36780376591671e+00
623 2.52360652000000e+01 2.66683057727300e+01 3.07574883000000e+00 3.07574883000000e+00 -4.65655894512691e-01
624 3.24371681000000e+01 2.69590263474456e+01 3.09683138000000e+00 3.09683138000000e+00 1.76895060800965e+00
625 2.97018568000000e+01 2.72480887747775e+01 3.11781441000000e+00 3.11781441000000e+00 7.87015422519176e-01
626 2.84833480000000e+01 2.75352760510292e+01 3.13869146000000e+00 3.13869146000000e+00 3.02059619766125e-01
627 2.89361735000000e+01 2.78205196596329e+01 3.15945616000000e+00 3.15945616000000e+00 3.53115784447891e-01
628 2.30967778000000e+01 2.81036769149804e+01 3.18010218000000e+00 3.18010218000000e+00 -1.57444598682059e+00
629 2.58128212000000e+01 2.83846793956597e+01 3.20062320000000e+00 3.20062320000000e+00 -8.03549194937951e-01
630 2.41790360000000e+01 2.86634587239900e+01 3.22101303000000e+00 3.22101303000000e+00 -1.39223985815110e+00
631 2.70994377000000e+01 2.89397239098135e+01 3.24126521000000e+00 3.24126521000000e+00 -5.67767859333392e-01
632 3.47626965000000e+01 2.92135550907928e+01 3.26137393000000e+00 3.26137393000000e+00 1.70147352873678e+00
633 3.06320503000000e+01 2.94847355688812e+01 3.28133261000000e+00 3.28133261000000e+00 3.49649019920226e-01
634 3.13594463000000e+01 2.97531228969100e+01 3.30113481000000e+00 3.30113481000000e+00 4.86597335626525e-01
635 3.26155199000000e+01 3.00187230937773e+01 3.32077436000000e+00 3.32077436000000e+00 7.81985321707532e-01
636 2.44849589000000e+01 3.02813195521362e+01 3.34024532000000e+00 3.34024532000000e+00 -1.73530986404801e+00
637 2.67209286000000e+01 3.05409183429189e+01 3.35954136000000e+00 3.35954136000000e+00 -1.13705691747128e+00
638 2.66281886000000e+01 3.07973029050976e+01 3.37865651000000e+00 3.37865651000000e+00 -1.23395624644235e+00
639 3.90623398000000e+01 3.10504793501186e+01 3.39758435000000e+00 3.39758435000000e+00 2.35810494296672e+00
640 3.61025697000000e+01 3.13002311516036e+01 3.41631891000000e+00 3.41631891000000e+00 1.40570557811196e+00
641 3.43589407000000e+01 3.15465644497034e+01 3.43485435000000e+00 3.43485435000000e+00 8.18775983993778e-01
642 2.82702005000000e+01 3.17892627407796e+01 3.45318436000000e+00 3.45318436000000e+00 -1.01907742938452e+00
643 3.15947280000000e+01 3.20283321816383e+01 3.47130445000000e+00 3.47130445000000e+00 -1.24911020592948e-01
644 3.49374598000000e+01 3.22636304971086e+01 3.48920979000000e+00 3.48920979000000e+00 7.66313711074210e-01
645 3.26966853000000e+01 3.24949411947621e+01 3.50689583000000e+00 3.50689583000000e+00 5.75278294587565e-02
646 3.25499122000000e+01 3.27222704334032e+01 3.52435807000000e+00 3.52435807000000e+00 -4.89048586947986e-02
647 3.17343240000000e+01 3.29454759304575e+01 3.54159180000000e+00 3.54159180000000e+00 -3.41979538821360e-01
648 3.43228534000000e+01 3.31644153946083e+01 3.55859285000000e+00 3.55859285000000e+00 3.25532606347952e-01
649 3.32455411000000e+01 3.33790949584033e+01 3.57535646000000e+00 3.57535646000000e+00 -3.73539980970906e-02
650 3.09199945000000e+01 3.35893723034896e+01 3.59187786000000e+00 3.59187786000000e+00 -7.43170538513128e-01
651 3.49683977000000e+01 3.37952535108305e+01 3.60815278000000e+00 3.60815278000000e+00 3.25137060623437e-01
652 3.93064257000000e+01 3.39966703492458e+01 3.62417684000000e+00 3.62417684000000e+00 1.46509278800928e+00
653 3.17817191000000e+01 3.41935545446529e+01 3.63994552000000e+00 3.63994552000000e+00 -6.62602072311490e-01
654 3.42506744000000e+01 3.43858377949644e+01 3.65545447000000e+00 3.65545447000000e+00 -3.69758113727592e-02
655 3.52175541000000e+01 3.45733775489933e+01 3.67069929000000e+00 3.67069929000000e+00 1.75491507234484e-01
656 2.94398926000000e+01 3.47562538746840e+01 3.68567559000000e+00 3.68567559000000e+00 -1.44243874558802e+00
657 2.76631257000000e+01 3.49343241486333e+01 3.70037920000000e+00 3.70037920000000e+00 -1.96498738524779e+00
658 3.77131017000000e+01 3.51075199243314e+01 3.71480564000000e+00 3.71480564000000e+00 7.01404603140594e-01
659 3.24908826000000e+01 3.52756984931805e+01 3.72895105000000e+00 3.72895105000000e+00 -7.46809452803211e-01
660 3.04539607000000e+01 3.54388655348587e+01 3.74281269000000e+00 3.74281269000000e+00 -1.33186062133894e+00
661 3.40752335000000e+01 3.55968782425950e+01 3.75638855000000e+00 3.75638855000000e+00 -4.05081828554454e-01
662 3.83383587000000e+01 3.57496679735532e+01 3.76967621000000e+00 3.76967621000000e+00 6.86714344213336e-01
663 3.43844045000000e+01 3.58972402456544e+01 3.78267364000000e+00 3.78267364000000e+00 -3.99938215567121e-01
664 3.54566374000000e+01 3.60394520806792e+01 3.79537892000000e+00 3.79537892000000e+00 -1.53559023476677e-01
665 3.71145863000000e+01 3.61763088726681e+01 3.80778963000000e+00 3.80778963000000e+00 2.46409995956592e-01
666 3.22737093000000e+01 3.63077417310541e+01 3.81990340000000e+00 3.81990340000000e+00 -1.05605613771649e+00
667 3.73166130000000e+01 3.64337559132983e+01 3.83171821000000e+00 3.83171821000000e+00 2.30407623503621e-01
668 4.18930046000000e+01 3.65542081680831e+01 3.84323218000000e+00 3.84323218000000e+00 1.38914231091729e+00
669 3.41366769000000e+01 3.66690293859146e+01 3.85444306000000e+00 3.85444306000000e+00 -6.56995692112934e-01
670 3.18738981000000e+01 3.67782988138530e+01 3.86534894000000e+00 3.86534894000000e+00 -1.26881189511780e+00
671 3.87087915000000e+01 3.68819471809473e+01 3.87594788000000e+00 3.87594788000000e+00 4.71328401622544e-01
672 4.38224062000000e+01 3.69798309131351e+01 3.88623764000000e+00 3.88623764000000e+00 1.76071972965218e+00
673 3.02631142000000e+01 3.70720290017126e+01 3.89621641000000e+00 3.89621641000000e+00 -1.74757099842732e+00
674 3.47311545000000e+01 3.71584719109830e+01 3.90588224000000e+00 3.90588224000000e+00 -6.21451764757499e-01
675 3.65728120000000e+01 3.72390900111326e+01 3.91523318000000e+00 3.91523318000000e+00 -1.70175818527511e-01
676 3.54932571000000e+01 3.73138877931505e+01 3.92426776000000e+00 3.92426776000000e+00 -4.63941505650590e-01
677 4.50786092000000e+01 3.73828696481441e+01 3.93298623000000e+00 3.93298623000000e+00 1.95671662747111e+00
678 3.34628648000000e+01 3.74458914287279e+01 3.94138909000000e+00 3.94138909000000e+00 -1.01056417871392e+00
679 4.08859820000000e+01 3.75029573178033e+01 3.94947729000000e+00 3.94947729000000e+00 8.56575296878514e-01
680 4.03239958000000e+01 3.75540713900476e+01 3.95725164000000e+00 3.95725164000000e+00 6.99961655699108e-01
681 2.99760093000000e+01 3.75990891734422e+01 3.96471267000000e+00 3.96471267000000e+00 -1.92273198790020e+00
682 3.88594992000000e+01 3.76380887360897e+01 3.97186063000000e+00 3.97186063000000e+00 3.07515942197166e-01
683 3.05422004000000e+01 3.76709253762847e+01 3.97869654000000e+00 3.97869654000000e+00 -1.79172372273576e+00
684 3.48281103000000e+01 3.76976769272374e+01 3.98522124000000e+00 3.98522124000000e+00 -7.20052025828649e-01
685 3.85440789000000e+01 3.77184211010051e+01 3.99143542000000e+00 3.99143542000000e+00 2.06857361353705e-01
686 3.76597115000000e+01 3.77330870501808e+01 3.99733987000000e+00 3.99733987000000e+00 -1.83560949449148e-02
687 4.06774753000000e+01 3.77418264549896e+01 4.00293549000000e+00 4.00293549000000e+00 7.33374008235741e-01
688 3.58731680000000e+01 3.77444939957125e+01 4.00822299000000e+00 4.00822299000000e+00 -4.66871728539350e-01
689 3.90316528000000e+01 3.77412410934835e+01 4.01320320000000e+00 4.01320320000000e+00 3.21541582174678e-01
690 3.67259506000000e+01 3.77321448186276e+01 4.01787697000000e+00 4.01787697000000e+00 -2.50429325273141e-01
691 3.32785351000000e+01 3.77170594527082e+01 4.02224523000000e+00 4.02224523000000e+00 -1.10349421750901e+00
692 4.38765258000000e+01 3.76960617937109e+01 4.02630881000000e+00 4.02630881000000e+00 1.53501986507813e+00
693 3.89531145000000e+01 3.76691542824476e+01 4.03006899000000e+00 4.03006899000000e+00 3.18595096197683e-01
694 4.68106079000000e+01 3.76364134362820e+01 4.03352866000000e+00 4.03352866000000e+00 2.27448351977694e+00
695 4.29418858000000e+01 3.75977671935707e+01 4.03669099000000e+00 4.03669099000000e+00 1.32388597979587e+00
696 3.45127388000000e+01 3.75531433475285e+01 4.03955980000000e+00 4.03955980000000e+00 -7.52657392899217e-01
697 4.28460039000000e+01 3.75027664159179e+01 4.04213784000000e+00 4.04213784000000e+00 1.32188403651325e+00
698 4.13443581000000e+01 3.74464896783483e+01 4.04442819000000e+00 4.04442819000000e+00 9.63762549002429e-01
699 3.92262455000000e+01 3.73843889176530e+01 4.04643432000000e+00 4.04643432000000e+00 4.55180150396452e-01
700 3.12323869000000e+01 3.73165397645596e+01 4.04815958000000e+00 4.04815958000000e+00 -1.50294294094000e+00
701 3.34148034000000e+01 3.72429434913332e+01 4.04960724000000e+00 4.04960724000000e+00 -9.45311449841550e-01
702 4.00452470000000e+01 3.71636012673199e+01 4.05078046000000e+00 4.05078046000000e+00 7.11380377469314e-01
703 3.62252767000000e+01 3.70786625540764e+01 4.05168278000000e+00 4.05168278000000e+00 -2.10625041597249e-01
704 3.57032455000000e+01 3.69880540015385e+01 4.05231737000000e+00 4.05231737000000e+00 -3.17055251163225e-01
705 3.26540902000000e+01 3.68919247540135e+01 4.05268757000000e+00 4.05268757000000e+00 -1.04568498824928e+00
706 3.59588240000000e+01 3.67902753595468e+01 4.05279657000000e+00 4.05279657000000e+00 -2.05154970200440e-01
707 3.45173408000000e+01 3.66832546402507e+01 4.05264791000000e+00 4.05264791000000e+00 -5.34444118598660e-01
708 3.54016987000000e+01 3.65707143839635e+01 4.05224474000000e+00 4.05224474000000e+00 -2.88485952594149e-01
709 3.86937457000000e+01 3.64529515220101e+01 4.05159041000000e+00 4.05159041000000e+00 5.53065327743700e-01
710 4.04987959000000e+01 3.63298917315763e+01 4.05068846000000e+00 4.05068846000000e+00 1.02918410279908e+00
711 3.88263276000000e+01 3.62016089599882e+01 4.04954429000000e+00 4.04954429000000e+00 6.48151607205109e-01
712 3.94320580000000e+01 3.60681769881991e+01 4.04816354000000e+00 4.04816354000000e+00 8.30964702528026e-01
713 3.42520486000000e+01 3.59295952120931e+01 4.04655138000000e+00 4.04655138000000e+00 -4.14562044209867e-01
714 3.89450978000000e+01 3.57860112955864e+01 4.04471296000000e+00 4.04471296000000e+00 7.81040962771711e-01
715 3.45741011000000e+01 3.56374242984604e+01 4.04265391000000e+00 4.04265391000000e+00 -2.63026027489055e-01
716 4.83946044000000e+01 3.54838331116757e+01 4.04037973000000e+00 4.04037973000000e+00 3.19543512023418e+00
717 3.29782261000000e+01 3.53253106748294e+01 4.03789580000000e+00 4.03789580000000e+00 -5.81264275028951e-01
718 3.03252216000000e+01 3.51619297579287e+01 4.03520751000000e+00 4.03520751000000e+00 -1.19862687258151e+00
719 4.00586711000000e+01 3.49938371790777e+01 4.03232023000000e+00 4.03232023000000e+00 1.25605944766999e+00
720 2.99634670000000e+01 3.48210311506069e+01 4.02923937000000e+00 4.02923937000000e+00 -1.20557844906765e+00
721 3.40921326000000e+01 3.46437323684282e+01 4.02597025000000e+00 4.02597025000000e+00 -1.37010393563680e-01
722 3.39300045000000e+01 3.44619387047728e+01 4.02251819000000e+00 4.02251819000000e+00 -1.32239104870967e-01
723 3.09651272000000e+01 3.42758705155331e+01 4.01888854000000e+00 4.01888854000000e+00 -8.23795754119894e-01
724 3.53936726000000e+01 3.40855995510378e+01 4.01508660000000e+00 4.01508660000000e+00 3.25789498279363e-01
725 3.56242688000000e+01 3.38911973921055e+01 4.01111774000000e+00 4.01111774000000e+00 4.32066949970537e-01
726 3.25612735000000e+01 3.36927354503443e+01 4.00698707000000e+00 4.00698707000000e+00 -2.82372248918768e-01
727 3.41496685000000e+01 3.34903591865186e+01 4.00270018000000e+00 4.00270018000000e+00 1.64716137565271e-01
728 3.13549130000000e+01 3.32840654574075e+01 3.99826401000000e+00 3.99826401000000e+00 -4.82497517068034e-01
729 3.44227175000000e+01 3.30740736058191e+01 3.99368475000000e+00 3.99368475000000e+00 3.37694129257664e-01
730 3.23122282000000e+01 3.28603059361416e+01 3.98896887000000e+00 3.98896887000000e+00 -1.37398348797251e-01
731 3.24124715000000e+01 3.26429814581875e+01 3.98412329000000e+00 3.98412329000000e+00 -5.78571347844824e-02
732 3.75350205000000e+01 3.24220963628848e+01 3.97915468000000e+00 3.97915468000000e+00 1.28492721401703e+00
733 3.43917800000000e+01 3.21978693305772e+01 3.97406940000000e+00 3.97406940000000e+00 5.52056456141097e-01
734 2.74529670000000e+01 3.19702220068954e+01 3.96887438000000e+00 3.96887438000000e+00 -1.13817031591094e+00
735 2.75259485000000e+01 3.17394469648577e+01 3.96357589000000e+00 3.96357589000000e+00 -1.06305482266362e+00
736 3.42030533000000e+01 3.15056139630539e+01 3.95818038000000e+00 3.95818038000000e+00 6.81484691949817e-01
737 3.39502283000000e+01 3.12687183827577e+01 3.95269436000000e+00 3.95269436000000e+00 6.78400522028285e-01
738 3.13216565000000e+01 3.10289781008735e+01 3.94712425000000e+00 3.94712425000000e+00 7.41497811036617e-02
739 3.26241541000000e+01 3.07864624020401e+01 3.94147655000000e+00 3.94147655000000e+00 4.66244483418239e-01
740 3.16689898000000e+01 3.05413146339202e+01 3.93575746000000e+00 3.93575746000000e+00 2.86520492571151e-01
741 2.14284131000000e+01 3.02936779909519e+01 3.92997329000000e+00 3.92997329000000e+00 -2.25580792457546e+00
742 2.33299932000000e+01 3.00436212983203e+01 3.92413014000000e+00 3.92413014000000e+00 -1.71085765731517e+00
743 2.49248524000000e+01 2.97912874495295e+01 3.91823377000000e+00 3.91823377000000e+00 -1.24199711788241e+00
744 2.69283933000000e+01 2.95368191905344e+01 3.91228813000000e+00 3.91228813000000e+00 -6.66726428079932e-01
745 2.87761987000000e+01 2.92803591217583e+01 3.90630344000000e+00 3.90630344000000e+00 -1.29063302301544e-01
746 3.09097549000000e+01 2.90219754823444e+01 3.90028596000000e+00 3.90028596000000e+00 4.84010515386829e-01
747 2.97646298000000e+01 2.87618105881577e+01 3.89424343000000e+00 3.89424343000000e+00 2.57513231996979e-01
748 2.46589336000000e+01 2.84999323982591e+01 3.88818253000000e+00 3.88818253000000e+00 -9.87864836237289e-01
749 2.43592448000000e+01 2.82364829531172e+01 3.88211030000000e+00 3.88211030000000e+00 -9.98744974638455e-01
750 2.93446197000000e+01 2.79716041591588e+01 3.87603343000000e+00 3.87603343000000e+00 3.54232120449275e-01
751 2.13778088000000e+01 2.77053635719617e+01 3.86995870000000e+00 3.86995870000000e+00 -1.63504452178307e+00
752 2.68231492000000e+01 2.74379028303295e+01 3.86389288000000e+00 3.86389288000000e+00 -1.59102141136360e-01
753 2.61087392000000e+01 2.71692892275418e+01 3.85784263000000e+00 3.85784263000000e+00 -2.74907540109232e-01
754 3.16031625000000e+01 2.68996641513242e+01 3.85181460000000e+00 3.85181460000000e+00 1.22111234239461e+00
755 3.22051694000000e+01 2.66292430866659e+01 3.84581535000000e+00 3.84581535000000e+00 1.44986844293865e+00
756 3.05623927000000e+01 2.63580929651263e+01 3.83985133000000e+00 3.83985133000000e+00 1.09491211340040e+00
