length,volume,temperature,energy,electric_energy,magnetic_energy,rho,mean_pressure,w,partition_work_pressure,anisotropic_stress_frobenius
0.5,2.1816949906249126,0.25,7.500000000000002,3.7500000000000018,3.7500000000000004,3.4376941012509468,1.1458980337503155,0.3333333333333333,1.1458980337515932,3.99058369927537e-16
0.5,2.1816949906249126,1.0,30.000000000000007,15.000000000000007,15.000000000000002,13.750776405003787,4.583592135001262,0.3333333333333333,4.583592135006373,1.596233479710148e-15
0.5,2.1816949906249126,4.0,120.00000000000003,60.00000000000003,60.00000000000001,55.00310562001515,18.33436854000505,0.3333333333333333,18.33436854002549,6.384933918840592e-15
1.0,17.453559924999297,0.25,7.5000000000000036,3.750000000000002,3.750000000000001,0.42971176265636857,0.14323725421878947,0.33333333333333326,0.1432372542186099,3.816820012313571e-17
1.0,17.453559924999297,1.0,30.000000000000014,15.000000000000009,15.000000000000004,1.7188470506254743,0.5729490168751579,0.33333333333333326,0.572949016875118,1.5267280049254285e-16
1.0,17.453559924999297,4.0,120.00000000000006,60.000000000000036,60.000000000000014,6.875388202501897,2.2917960675006315,0.33333333333333326,2.291796067500472,6.106912019701714e-16
2.0,139.6284793999944,0.25,7.500000000000003,3.7500000000000018,3.750000000000001,0.05371397033204605,0.01790465677734868,0.33333333333333326,0.017904656777362568,6.752599215846174e-18
2.0,139.6284793999944,1.0,30.00000000000001,15.000000000000007,15.000000000000004,0.2148558813281842,0.07161862710939472,0.33333333333333326,0.07161862710949268,2.7010396863384695e-17
2.0,139.6284793999944,4.0,120.00000000000004,60.00000000000003,60.000000000000014,0.8594235253127368,0.2864745084375789,0.33333333333333326,0.28647450843797073,1.0804158745353878e-16
